id,popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
154400,1.957672,12600000.0,18658381.0,The Drop,106,9/12/14,583,6.6,2014,11605747.2397203,17186067.7609842
97020,1.940735,120000000.0,239379423.0,RoboCop,102,1/30/14,1709,5.7,2014,110530926.092575,220490244.264135
157353,1.904422,100000000.0,103039258.0,Transcendence,119,4/16/14,1555,5.9,2014,92109105.0771459,94908538.4219315
193610,1.900038,40000000.0,196781193.0,The Other Woman,109,4/16/14,1056,6.2,2014,36843642.0308583,181253395.832431
82703,1.894706,145000000.0,272912430.0,Mr. Peabody & Sherman,92,2/7/14,592,6.8,2014,133558202.361861,251377196.917292
189,1.840817,65000000.0,39407616.0,Sin City: A Dame to Kill For,102,8/20/14,857,6.2,2014,59870918.3001448,36298002.4298381
172385,1.811692,103000000.0,500188435.0,Rio 2,102,3/19/14,659,6.5,2014,94872378.2294603,460719091.177882
100042,1.805954,40000000.0,169837010.0,Dumb and Dumber To,110,11/12/14,790,5.5,2014,36843642.0308583,156435350.000782
152760,1.779861,70000000.0,154984035.0,The Monuments Men,118,1/24/14,1083,5.7,2014,64476373.5540021,142754407.65095
227306,1.769987,65000000.0,163442937.0,Unbroken,137,12/25/14,981,7.2,2014,59870918.3001448,150545826.582503
273895,1.754707,20000000.0,66787908.0,Selma,127,12/25/14,580,7.5,2014,18421821.0154291,61517744.3585475
265177,1.737699,4900000.0,3494070.0,Mommy,138,5/22/14,389,8.0,2014,4513346.14878015,3218356.60776903
228970,1.64932099999999,15000000.0,52501541.0,Wild,115,12/5/14,677,6.9,2014,13816365.7615718,48358699.5668108
76649,1.638781,130000000.0,117831631.0,Pompeii,105,2/18/14,837,5.1,2014,119741836.600289,108533660.811904
239571,1.63015,26000000.0,35926213.0,The Best of Me,117,10/16/14,535,7.2,2014,23948367.3200579,33091313.2824092
196867,1.58801,65000000.0,133821816.0,Annie,119,12/19/14,331,6.1,2014,59870918.3001448,123262077.115584
228326,1.54505499999999,50000000.0,97437106.0,The Book of Life,95,10/1/14,531,7.3,2014,46054552.5385729,89748446.3496701
239563,1.542392,13000000.0,54837234.0,St. Vincent,102,10/9/14,531,7.1,2014,11974183.6600289,50510085.4864604
136797,1.541069,66000000.0,203277636.0,Need for Speed,130,3/13/14,1117,6.2,2014,60792009.3509163,187237211.341578
228194,1.44904599999999,22000000.0,88880821.0,The Hundred-Foot Journey,122,8/6/14,352,7.2,2014,20264003.1169721,81867328.80832
170687,1.440084,60000000.0,108255770.0,The Boxtrolls,97,9/10/14,498,6.6,2014,55265463.0462875,99713420.9413734
87093,1.398713,10000000.0,28883511.0,Big Eyes,105,12/24/14,710,6.8,2014,9210910.50771459,26604343.496959
241254,1.394382,18000000.0,266586800.0,The Prince,93,8/22/14,165,4.6,2014,16579638.9138862,245550715.733801
242095,1.319416,4000000.0,600896.0,The Signal,95,3/15/14,400,5.8,2014,3684364.20308583,553479.928044367
216282,1.3155,50000000.0,160602194.0,Into the Storm,89,8/6/14,572,5.7,2014,46054552.5385729,147929243.627661
218836,1.240895,50000000.0,151165787.0,Planes: Fire & Rescue,83,7/17/14,223,5.9,2014,46054552.5385729,139237453.588524
144336,1.214094,35000000.0,17508518.0,Sabotage,110,3/28/14,422,5.4,2014,32238186.777001,16126939.242071
136835,1.146492,13200000.0,53830415.0,No Good Deed,84,9/12/14,105,5.8,2014,12158401.8701832,49582713.5158137
284293,1.142614,5000000.0,41797583.0,Still Alice,99,12/5/14,725,7.5,2014,4605455.25385729,38499379.6451773
256274,1.140302,5000000.0,40100000.0,"As Above, So Below",93,8/14/14,501,6.1,2014,4605455.25385729,36935751.1359355
87492,1.136851,24000000.0,12096300.0,Foxcatcher,134,5/19/14,645,6.5,2014,22106185.218515,11141793.6774468
226857,1.077877,20000000.0,34077920.0,Endless Love,103,2/12/14,357,6.6,2014,18421821.0154291,31388867.1409057
157845,1.052381,12250000.0,2295423.0,The Rover,100,5/18/14,164,6.0,2014,11283365.3719503,2114293.58303497
184098,1.041267,24000000.0,70181428.0,Think Like a Man Too,106,6/19/14,175,6.2,2014,22106185.218515,64643485.2611615
271674,1.039133,15000000.0,9104716.0,Suite Fran̤aise,107,11/5/14,161,6.9,2014,13816365.7615718,8386272.42741572
187596,1.027357,15000000.0,59209.0,Walk of Shame,95,5/2/14,402,5.7,2014,13816365.7615718,54536.8800251273
250546,1.018115,6500000.0,255273813.0,Annabelle,99,10/2/14,827,5.6,2014,5987091.83001448,235130424.650607
100241,0.989916,65000000.0,71154592.0,"I, Frankenstein",92,1/22/14,501,5.1,2014,59870918.3001448,65539857.9124945
225565,0.988081,8000000.0,26049082.0,That Awkward Moment,94,1/29/14,713,6.0,2014,7368728.40617167,23993576.3110119
200505,0.98174,27000000.0,28831145.0,Draft Day,109,4/11/14,207,6.5,2014,24869458.3708294,26556109.6429943
254473,0.979655,28000000.0,68896829.0,Brick Mansions,90,4/22/14,476,5.8,2014,25790549.4216008,63460252.6184315
242224,0.967846,2000000.0,6676471.0,The Babadook,93,5/22/14,1089,6.5,2014,1842182.10154291,6149637.68883517
226486,0.966048,20000000.0,100525432.0,Tammy,97,7/2/14,381,5.1,2014,18421821.0154291,92593075.7901349
137321,0.92537,60000000.0,30800231.0,Winter's Tale,118,2/13/14,327,5.9,2014,55265463.0462875,28369817.1357936
241848,0.916435,5000000.0,2367161.0,The Guest,99,9/17/14,402,6.6,2014,4605455.25385729,2180370.81283522
256917,0.893120999999999,22500000.0,15520023.0,The Water Diviner,112,12/25/14,287,6.8,2014,20724548.6423578,14295354.2930672
171424,0.890965,5000000.0,6833445.0,The Green Inferno,100,9/4/14,194,4.8,2014,4605455.25385729,6294225.03543897
218778,0.876513999999999,28000000.0,100654149.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",81,10/8/14,380,6.2,2014,25790549.4216008,92711635.866917
239678,0.876066,19800000.0,41296320.0,This Is Where I Leave You,103,9/10/14,377,6.5,2014,18237602.8052749,38037670.7817944
264656,0.870104,16000000.0,2429989.0,The Homesman,122,5/18/14,150,6.2,2014,14737456.8123433,2238241.12137308
230179,0.805839,8500000.0,7500000.0,Big Game,90,9/5/14,261,5.2,2014,7829273.9315574,6908182.88078594
209451,0.797723,40000000.0,67347013.0,Jersey Boys,134,6/5/14,181,6.7,2014,36843642.0308583,62032730.9704891
222899,0.796721,12500000.0,49002684.0,About Last Night,100,2/14/14,165,5.8,2014,11513638.1346432,45135933.6961818
198185,0.786397999999999,25000000.0,38307627.0,Million Dollar Arm,124,5/9/14,182,6.6,2014,23027276.2692864,35284812.4059911
231576,0.778247,5500000.0,5483299.0,Wish I Was Here,120,1/18/14,192,6.3,2014,5066000.77924302,5050617.63760409
244539,0.777096,6700000.0,1430655.0,Infinitely Polar Bear,87,1/18/14,76,7.0,2014,6171310.04016878,1317763.51724144
97370,0.757089,13300000.0,5380251.0,Under the Skin,108,3/14/14,704,6.0,2014,12250510.9752604,4955701.04700419
177494,0.751772999999999,6000000.0,3485127.0,Veronica Mars,107,3/13/14,323,6.3,2014,5526546.30462875,3210119.29050198
235260,0.740796,22000000.0,67800064.0,Son of God,138,2/28/14,61,5.8,2014,20264003.1169721,62450032.1921322
242042,0.728025,6000000.0,15071.0,Barefoot,90,2/2/14,129,6.5,2014,5526546.30462875,13881.7632261766
217993,0.72546,3500000.0,5155325.0,Justice League: War,79,2/2/14,141,7.0,2014,3223818.6777001,4748523.72131837
157834,0.722877,8500000.0,770706.0,The Zero Theorem,107,1/2/14,232,5.7,2014,7829273.9315574,709890.399375868
232679,0.714661,15000000.0,30127963.0,When the Game Stands Tall,115,8/22/14,94,6.2,2014,13816365.7615718,27750597.0972736
177047,0.688179,2000000.0,48390.0,Decoding Annie Parker,91,5/2/14,23,5.2,2014,1842182.10154291,44571.5959468309
193612,0.667732,200000.0,17834867.0,The Quiet Ones,98,4/1/14,147,5.1,2014,184218.210154291,16427536.3853992
157849,0.660405,15000000.0,31554855.0,A Most Wanted Man,121,7/25/14,393,6.3,2014,13816365.7615718,29064894.548891
282813,0.646336999999999,6500000.0,13865435.0,The Pyramid,89,12/4/14,234,4.7,2014,5987091.83001448,12771328.0935533
246860,0.635214,6600000.0,1554000.0,Clouds of Sils Maria,124,8/20/14,173,6.8,2014,6079200.93509163,1431375.49289884
245916,0.632047999999999,5000000.0,2450846.0,Kill the Messenger,112,10/9/14,247,6.5,2014,4605455.25385729,2257452.31741902
254191,0.615729,1000000.0,9318.0,Honeymoon,87,9/12/14,137,5.3,2014,921091.050771459,8582.72641108846
210479,0.602735,2000000.0,4635300.0,Locke,85,4/10/14,480,6.8,2014,1842182.10154291,4269533.34764094
227735,0.599079,36000000.0,52424533.0,Dolphin Tale 2,107,9/12/14,63,6.8,2014,33159277.8277725,48287768.187173
288158,0.590256999999999,1000000.0,26501323.0,The Woman in Black 2: Angel of Death,90,12/30/14,270,4.9,2014,921091.050771459,24410131.4489038
145220,0.574398,50000000.0,80383113.0,Muppets Most Wanted,112,3/20/14,222,6.2,2014,46054552.5385729,74040166.0174509
246403,0.559472,2800000.0,1826705.0,Tusk,102,9/19/14,206,4.9,2014,2579054.94216008,1682561.62789947
286521,0.548656,6000000.0,1020921.0,5 Flights Up,92,9/5/14,56,5.9,2014,5526546.30462875,940361.196644649
236751,0.540852,12000000.0,101332962.0,Heaven is for Real,99,4/16/14,159,6.1,2014,11053092.6092575,93336884.4463644
188207,0.49584,70000000.0,61279452.0,The Legend of Hercules,99,1/10/14,399,4.4,2014,64476373.5540021,56443954.8333792
253235,0.485296,30000000.0,25312387.0,And So It Goes,94,7/20/14,111,5.7,2014,27632731.5231437,23315013.1393638
244566,0.470651,2400000.0,88273.0,Life After Beth,90,8/15/14,141,4.8,2014,2210618.5218515,81307.470324749
230266,0.446458,5500000.0,5000000.0,Miss Julie,120,9/7/14,15,5.4,2014,5066000.77924302,4605455.25385729
244783,0.407983,6000000.0,32251.0,Song One,86,1/20/14,58,5.7,2014,5526546.30462875,29706.1074784303
252171,0.403579,1000000.0,395000.0,A Girl Walks Home Alone at Night,99,1/19/14,146,7.0,2014,921091.050771459,363830.965054726
210947,0.401153,318000.0,121179.0,Afflicted,85,4/4/14,142,6.1,2014,292906.954145324,111616.892441434
241771,0.398601,7000000.0,14618727.0,Beyond the Lights,116,9/10/14,95,6.9,2014,6447637.35540021,13465178.6133711
252680,0.386307,5000000.0,10429707.0,Moms' Night Out,98,3/25/14,92,5.7,2014,4605455.25385729,9606709.77986845
238603,0.382434,13000000.0,45300000.0,Earth to Echo,89,7/2/14,223,5.7,2014,11974183.6600289,41725424.5999471
284536,0.350612,25000000.0,39171130.0,The Gambler,111,12/25/14,405,5.6,2014,23027276.2692864,36080177.2916054
209185,0.34162,12700000.0,3430018.0,The Grand Seduction,112,5/30/14,63,6.7,2014,11697856.3447975,3159358.88378502
157847,0.340308,4000000.0,2365467.0,Joe,118,4/10/14,207,6.5,2014,3684364.20308583,2178810.48459521
270654,0.318941,500000.0,15000000.0,Parts Per Billion,139,3/25/14,14,4.8,2014,460545.525385729,13816365.7615718
157099,0.317225,5000000.0,75143.0,Better Living Through Chemistry,91,3/14/14,60,5.9,2014,4605455.25385729,69213.5448281198
249660,0.300442,17000000.0,29789000.0,God's Not Dead,113,3/21/14,146,6.1,2014,15658547.8631148,27438381.311431
79316,0.283225,7000000.0,36433975.0,Devil's Due,89,1/8/14,164,4.5,2014,6447637.35540021,33559008.3165311
282296,0.751476,5000000.0,4013786.0,My Old Lady,107,9/9/14,65,6.0,2014,4605455.25385729,3697062.36431177
251321,0.19104,8000000.0,53086.0,Aloft,112,2/12/14,20,5.1,2014,7368728.40617167,48897.0395212537
262340,0.151591,5900000.0,23000000.0,Mrs. Brown's Boys D'Movie,94,6/27/14,20,5.2,2014,5434437.19955161,21185094.1677435
11,12.037933,11000000.0,775398007.0,Star Wars,121,3/20/77,4428,7.9,1977,39575591.3582738,2789712242.27745
691,2.379469,14000000.0,185438673.0,The Spy Who Loved Me,125,7/7/77,279,6.2,1977,50368934.4559849,667167740.424415
11319,1.719385,1200000.0,71215869.0,The Rescuers,78,6/22/77,332,6.6,1977,4317337.23908442,256219102.706214
703,1.179653,4000000.0,38251425.0,Annie Hall,93,4/19/77,493,7.6,1977,14391124.1302814,137620251.333787
840,1.104816,20000000.0,303788635.0,Close Encounters of the Third Kind,135,11/16/77,600,7.0,1977,71955620.651407,1092964988.91343
5902,1.048838,22000000.0,50750000.0,A Bridge Too Far,175,6/15/77,109,6.4,1977,79151182.7165477,182587387.402945
11940,0.75125,3500000.0,16000000.0,Sinbad and the Eye of the Tiger,113,7/15/77,15,5.9,1977,12592233.6139962,57564496.5211256
11009,0.602862,3500000.0,237113184.0,Saturday Night Fever,118,12/16/77,192,6.3,1977,12592233.6139962,853081315.967563
12535,0.560826,3400000.0,31063038.0,High Anxiety,94,12/25/77,29,6.2,1977,12232455.5107391,111758008.930412
17689,0.49548,5500000.0,26414658.0,The Gauntlet,109,12/21/77,45,6.7,1977,19787795.6791369,95034155.5342327
11586,0.375967,14000000.0,30749142.0,Exorcist II: The Heretic,118,6/17/77,56,4.6,1977,50368934.4559849,110628679.855412
7227,0.373131,6000000.0,30000000.0,Airport '77,114,3/11/77,25,5.7,1977,21586686.1954221,107933430.97711
985,0.331417,10000.0,7000000.0,Eraserhead,89,3/19/77,194,7.1,1977,35977.8103257035,25184467.2279924
12707,0.228797,6000000.0,14717854.0,Orca: The Killer Whale,92,7/22/77,25,5.0,1977,21586686.1954221,52951615.9613396
38985,0.219941,22000000.0,12000000.0,Sorcerer,121,6/24/77,48,7.4,1977,79151182.7165477,43173372.3908442
72277,0.191541,810000.0,1258000.0,The Last Wave,106,1/1/77,12,5.8,1977,2914202.63638198,4526008.5389735
30315,0.164123,500000.0,17000000.0,Kingdom of the Spiders,97,8/24/77,16,5.7,1977,1798890.51628517,61162277.5536959
16220,0.175656999999999,1200000.0,9000000.0,Wizards,80,2/9/77,26,6.0,1977,4317337.23908442,32380029.2931331
12262,0.137351,230000.0,25000000.0,The Hills Have Eyes,89,7/22/77,57,6.0,1977,827489.63749118,89944525.8142588
19995,9.432768,237000000.0,2781505847.0,Avatar,162,12/10/09,8458,7.1,2009,240886902.887613,2827123750.41189
16869,6.098027,70000000.0,319131050.0,Inglourious Basterds,153,8/18/09,3969,7.7,2009,71148030.3887467,324364937.762752
12437,5.806897,35000000.0,91327197.0,Underworld: Rise of the Lycans,92,1/22/09,979,6.2,2009,35574015.1943733,92825002.6782151
767,5.076472,250000000.0,933959197.0,Harry Potter and the Half-Blood Prince,153,7/7/09,3220,7.3,2009,254100108.531238,949276533.285793
14160,4.90890199999999,175000000.0,731342744.0,Up,96,5/13/09,4225,7.6,2009,177870075.971866,743337082.495734
13475,3.82957,150000000.0,385680446.0,Star Trek,127,5/6/09,3417,7.3,2009,152460065.118743,392005772.747905
534,3.789633,200000000.0,371353001.0,Terminator Salvation,115,5/20/09,1670,5.8,2009,203280086.82499,377443351.430004
17654,3.744956,30000000.0,210819611.0,District 9,112,8/5/09,2141,7.1,2009,30492013.0237486,214277144.142453
10528,3.431559,90000000.0,524028679.0,Sherlock Holmes,128,1/7/09,4118,6.9,2009,91476039.0712458,532622976.829525
19913,3.244139,7500000.0,60722734.0,(500) Days of Summer,95,7/17/09,1778,7.3,2009,7623003.25593715,61718613.198854
8355,3.154914,90000000.0,886686817.0,Ice Age: Dawn of the Dinosaurs,94,6/29/09,1392,6.4,2009,91476039.0712458,901228865.731673
18785,3.15306,35000000.0,459270619.0,The Hangover,100,6/5/09,4134,7.1,2009,35574015.1943733,466802856.532436
13183,3.038063,130000000.0,185258983.0,Watchmen,162,3/5/09,1751,6.8,2009,132132056.436243,188297310.746747
14161,2.979786,200000000.0,769653595.0,2012,158,10/10/09,3533,5.6,2009,203280086.82499,782276248.083831
12244,2.846465,30000000.0,48428063.0,9,79,8/19/09,851,6.5,2009,30492013.0237486,49222304.2570306
13448,2.841562,150000000.0,356613439.0,Angels & Demons,138,5/13/09,1275,6.3,2009,152460065.118743,362462054.214392
10198,2.463982,105000000.0,267045765.0,The Princess and the Frog,97,12/8/09,706,6.5,2009,106722045.58312,271425431.47723
22881,2.367474,29000000.0,309208309.0,The Blind Side,129,11/20/09,1078,7.1,2009,29475612.5896236,314279459.502642
19908,2.041804,23600000.0,102391382.0,Zombieland,88,10/7/09,2165,7.1,2009,23987050.2453489,104070645.115453
18239,1.971027,50000000.0,709827462.0,The Twilight Saga: New Moon,130,3/15/09,1388,5.6,2009,50820021.7062476,721468940.530613
10184,1.926432,40000000.0,177259441.0,He's Just Not That Into You,129,2/6/09,612,6.0,2009,40656017.3649981,180166572.785146
14869,1.906998,175000000.0,302469017.0,G.I. Joe: The Rise of Cobra,118,8/4/09,1470,5.7,2009,177870075.971866,307429640.188147
18240,1.895894,40000000.0,317375031.0,The Proposal,108,6/1/09,1084,6.7,2009,40656017.3649981,322580119.28882
20943,1.860267,38000000.0,205298907.0,The Ugly Truth,96,7/24/09,584,6.3,2009,38623216.4967482,208665898.200178
22794,1.849649,100000000.0,242988466.0,Cloudy with a Chance of Meatballs,90,9/17/09,1116,6.4,2009,101640043.412495,246973582.329756
10315,1.826169,40000000.0,46471023.0,Fantastic Mr. Fox,87,10/23/09,711,7.5,2009,40656017.3649981,47233167.9514307
14836,1.75384,60000000.0,124596398.0,Coraline,100,2/5/09,711,7.1,2009,60984026.0474972,126639833.017605
18360,1.752134,150000000.0,413106170.0,Night at the Museum: Battle of the Smithsonian,105,5/20/09,1108,5.9,2009,152460065.118743,419881290.527696
16996,1.732516,20000000.0,136267476.0,17 Again,102,3/11/09,765,6.0,2009,20328008.682499,138502321.763511
17979,1.71488699999999,200000000.0,325233863.0,A Christmas Carol,96,11/4/09,619,6.6,2009,203280086.82499,330567839.545335
7980,1.673879,65000000.0,93525586.0,The Lovely Bones,136,12/26/09,600,6.6,2009,66066028.2181219,95059446.2121906
14560,1.64173899999999,26000000.0,183293131.0,Paul Blart: Mall Cop,91,1/15/09,510,5.4,2009,26426411.2872487,186299217.920521
28178,1.575231,16000000.0,47801389.0,Hachi: A Dog's Tale,93,6/13/09,976,7.7,2009,16262406.9459992,48585352.5313757
22803,1.542135,53000000.0,126690726.0,Law Abiding Citizen,109,10/15/09,900,7.2,2009,53869223.0086225,128768508.906005
22825,1.535278,30000000.0,33333531.0,The Box,115,9/17/09,296,5.3,2009,30492013.0237486,33880215.3793176
15092,1.487114,20000000.0,34560577.0,Crank: High Voltage,96,4/16/09,560,5.9,2009,20328008.682499,35127385.4664088
19898,1.453639,33000000.0,20645327.0,Pandorum,108,9/8/09,406,6.2,2009,33541214.3261234,20983919.3254516
16871,1.398364,30000000.0,90842646.0,Drag Me to Hell,99,3/15/09,498,6.1,2009,30492013.0237486,92332504.8314594
13811,1.357091,50000000.0,155446362.0,Knowing,121,3/19/09,817,5.7,2009,50820021.7062476,157995749.819944
17431,1.328218,5000000.0,9760104.0,Moon,97,6/12/09,1027,7.4,2009,5082002.17062476,9920173.94270469
19585,1.324927,150000000.0,292817841.0,G-Force,88,7/21/09,340,5.1,2009,152460065.118743,297620180.711931
18487,1.30199,100000000.0,150166126.0,The Taking of Pelham 1 2 3,106,6/11/09,551,6.1,2009,101640043.412495,152628915.657262
23082,1.297769,18500000.0,31912793.0,The Invention of Lying,100,9/13/09,305,5.8,2009,18803408.0313116,32436176.6593397
20048,1.290519,40000000.0,108332743.0,Confessions of a Shopaholic,104,2/5/09,445,6.0,2009,40656017.3649981,110109447.015147
18501,1.267182,50000000.0,40828540.0,Gamer,95,9/3/09,484,5.6,2009,50820021.7062476,41498145.780688
31011,1.26001,47000000.0,3547209.0,Mr. Nobody,141,9/11/09,827,7.8,2009,47770820.4038728,3605384.76753194
19899,1.232312,70000000.0,171844840.0,Couples Retreat,113,9/19/09,372,5.3,2009,71148030.3887467,174663169.978133
7445,1.223786,26000000.0,43318349.0,Brothers,104,1/27/09,381,6.7,2009,26426411.2872487,44028788.7291762
20766,1.218657,32000000.0,27635305.0,The Road,111,11/25/09,600,6.7,2009,32524813.8919985,28088535.9991754
15512,1.19445499999999,175000000.0,381509870.0,Monsters vs Aliens,94,3/19/09,932,6.0,2009,177870075.971866,387766797.490954
24469,1.159118,3000000.0,2357852.0,Fish Tank,123,5/14/09,124,6.6,2009,3049201.30237486,2396521.79640238
24803,1.14937,40000000.0,129540499.0,Julie & Julia,123,8/6/09,341,6.5,2009,40656017.3649981,131665019.420363
